speciesGroup,taxonomicRankKingdom,taxonomicRankPhylum,taxonomicRankClass,taxonomicRankOrder,taxonomicRankFamily,taxonomicRankGenus,taxonomicRankSpecies,endemicToEurope,europeanRegionalRedListCategory,populationTrend
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Apristurus,laurussonii,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Apristurus,manis,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Apristurus,melanoasper,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Apristurus,microps,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Galeus,atlanticus,No,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Galeus,melastomus,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Galeus,murinus,Yes,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,canicula,No,LC,Increasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Scyliorhinus,stellaris,No,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,No,DD,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,mokarran,No,DD,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,zygaena,No,DD,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Galeorhinus,galeus,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,asterias,No,NT,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,mustelus,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,punctulatus,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,monstrosa,No,NT,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Chimaera,opalescens,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,affinis,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,lusitanicus,Yes,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,mirabilis,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,pallidus,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Harriotta,haeckeli,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Harriotta,raleighana,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Rhinochimaera,atlantica,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,CHLAMYDOSELACHIDAE,Chlamydoselachus,anguineus,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Heptranchias,perlo,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Hexanchus,griseus,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Hexanchus,nakamurai,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ALOPIIDAE,Alopias,superciliosus,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ALOPIIDAE,Alopias,vulpinus,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,CETORHINIDAE,Cetorhinus,maximus,No,EN,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Carcharodon,carcharias,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,paucus,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,nasus,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,MITSUKURINIDAE,Mitsukurina,owstoni,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Carcharias,taurus,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,ferox,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,noronhai,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,pallida,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,richardsoni,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,spinicauda,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Dasyatis,centroura,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Dasyatis,marmorata,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Dasyatis,pastinaca,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Pteroplatytrygon,violacea,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Taeniurops,grabata,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,altavela,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,mobular,Yes,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,aquila,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Pteromylaeus,bovinus,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pectinata,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,PRISTIDAE,Pristis,pristis,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Amblyraja,hyperborea,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Amblyraja,jenseni,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Amblyraja,radiata,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,batis,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,nidarosiensis,Yes,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,oxyrinchus,Yes,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,circularis,Yes,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,fullonica,Yes,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,melitensis,Yes,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,naevus,Yes,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,kreffti,Yes,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,spinacidermis,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,caerulea,Yes,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,iberica,Yes,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,asterias,Yes,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,brachyura,No,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,clavata,No,NT,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,maderensis,Yes,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,microocellata,No,NT,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,miraletus,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,montagui,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,polystigma,Yes,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,radula,Yes,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,undulata,No,NT,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,bathyphila,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,bigelowi,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,fyllae,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,kukujevi,Yes,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,lintea,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rostroraja,alba,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Glaucostegus,cemiculus,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOBATIDAE,Rhinobatos,rhinobatos,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Rhinoptera,marginata,No,DD,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,marmorata,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,nobiliana,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,torpedo,No,LC,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Centrophorus,granulosus,No,CR,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Centrophorus,lusitanicus,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Centrophorus,squamosus,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Centrophorus,uyato,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Deania,calcea,No,EN,Increasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Deania,hystricosa,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Deania,profundorum,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Dalatias,licha,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Isistius,brasiliensis,No,NA,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Isistius,plutodus,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Squaliolus,laticaudus,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ECHINORHINIDAE,Echinorhinus,brucus,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Centroscyllium,fabricii,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,princeps,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,pusillus,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,spinax,No,NT,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,centrina,No,VU,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,paradoxus,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Centroscymnus,coelolepis,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Centroselachus,crepidater,No,LC,Stable
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,garricki,Yes,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodon,ringens,No,LC,Increasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,microcephalus,No,NT,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,rostratus,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Zameus,squamulosus,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,No,EN,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,blainville,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,megalops,No,DD,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,aculeata,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,oculata,No,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,squatina,Yes,CR,Decreasing
Marine_Fishes,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Myxine,glutinosa,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Myxine,ios,No,LC,Unknown
Marine_Fishes,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Myxine,jespersenae,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,EQUISETOPSIDA,EQUISETALES,EQUISETACEAE,Equisetum,arvense,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,EQUISETOPSIDA,EQUISETALES,EQUISETACEAE,Equisetum,hyemale,No,LC,Increasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,EQUISETOPSIDA,EQUISETALES,EQUISETACEAE,Equisetum,telmateia,No,LC,Increasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,EQUISETOPSIDA,EQUISETALES,EQUISETACEAE,Equisetum,variegatum,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,EPHEDRALES,EPHEDRACEAE,Ephedra,fragilis,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,EPHEDRALES,EPHEDRACEAE,Ephedra,major,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,schoenoprasum,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALLIACEAE,Allium,ursinum,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Leucojum,vernum,Yes,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Narcissus,poeticus,Yes,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,AMARYLLIDACEAE,Sternbergia,lutea,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ASPARAGACEAE,Asparagus,officinalis,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,arenarium,Yes,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,autumnale,Yes,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,CONVALLARIACEAE,Convallaria,majalis,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,CONVALLARIACEAE,Polygonatum,odoratum,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,DIOSCOREACEAE,Dioscorea,communis,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Drimia,maritima,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,HYACINTHACEAE,Scilla,bifolia,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,aphylla,No,NT,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,lutescens,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,pseudacorus,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,pumila,No,DD,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,sibirica,No,NT,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,spuria,No,VU,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,IRIDACEAE,Iris,xiphium,No,DD,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Lilium,candidum,No,NT,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,LILIACEAE,Lilium,martagon,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,MELANTHIACEAE,Veratrum,album,No,LC,Increasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,RUSCACEAE,Ruscus,aculeatus,No,LC,Stable
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,RUSCACEAE,Ruscus,hypoglossum,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,SMILACACEAE,Smilax,aspera,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,TRILLIACEAE,Paris,quadrifolia,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,coriophora,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,laxiflora,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,papilionacea,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,pyramidalis,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Anacamptis,sancta,No,NT,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Cypripedium,guttatum,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,iberica,No,VU,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Dactylorhiza,romana,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Epipactis,helleborine,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Gymnadenia,conopsea,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,comperianum,No,EN,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Himantoglossum,robertianum,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Neotinea,maculata,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Neotinea,tridentata,No,LC,Decreasing
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Ophrys,bombyliflora,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Ophrys,ferrum-equinum,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Ophrys,fuciflora,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Ophrys,fusca,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Ophrys,lutea,No,LC,Unknown
Medicinal_Plants,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ORCHIDALES,ORCHIDACEAE,Ophrys,reinholdii,No,LC,Unknown
